Price Date,Unnamed: 0,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),temperature_C,rainfall_mm
2021-02-22,274.0,1200.0,3500.0,1800.0,23.6,0.0
2021-02-23,275.0,1200.0,3500.0,1800.0,24.94,0.0
2021-02-24,276.0,1200.0,3500.0,1900.0,25.21,0.0
2021-02-25,277.0,1200.0,3500.0,1800.0,24.4,0.0
2021-02-26,278.0,1000.0,2600.0,1800.0,25.33,0.0
2021-02-27,279.0,1000.0,2800.0,1900.0,26.05,0.0
2021-02-28,280.0,1200.0,2600.0,1800.0,26.47,0.0
2021-03-01,281.0,1000.0,2500.0,1500.0,26.07,0.0
2021-03-02,282.0,1000.0,2500.0,1500.0,23.97,0.0
2021-03-03,283.0,1000.0,2500.0,1600.0,24.67,0.0
2021-03-04,284.0,1000.0,2000.0,1400.0,25.08,0.0
2021-03-05,285.0,1000.0,2000.0,1400.0,24.83,0.0
2021-03-06,286.0,1000.0,2000.0,1400.0,26.98,0.0
2021-03-07,287.0,1000.0,2000.0,1500.0,26.43,0.0
2021-03-08,288.0,1000.0,2000.0,1400.0,26.63,0.0
2021-03-09,288.0,1000.0,2100.0,1400.0,27.18,0.0
2021-03-10,289.0,1000.0,2200.0,1400.0,27.79,0.0
2021-03-11,290.0,500.0,1500.0,900.0,28.56,0.02
2021-03-12,291.0,600.0,1500.0,800.0,26.79,14.44
2021-03-13,292.0,1000.0,2000.0,1500.0,24.44,2.17
2021-03-14,293.0,1000.0,2000.0,1500.0,25.08,0.0
2021-03-15,294.0,1000.0,2000.0,1500.0,26.18,0.0
2021-03-16,295.0,1000.0,2000.0,1500.0,26.91,0.36
2021-03-17,296.0,800.0,1500.0,1200.0,27.32,0.0
2021-03-18,297.0,800.0,1500.0,1100.0,28.45,5.65
2021-03-19,298.0,800.0,1500.0,1200.0,26.33,1.0
2021-03-20,299.0,800.0,1000.0,900.0,25.71,4.71
2021-03-21,300.0,1000.0,1500.0,1200.0,26.4,0.24
2021-03-22,301.0,1000.0,1600.0,1200.0,26.45,0.0
2021-03-23,302.0,1000.0,1500.0,1200.0,26.14,0.34
2021-03-24,303.0,1000.0,1200.0,1100.0,27.44,1.42
2021-03-25,304.0,1000.0,1200.0,1100.0,25.53,0.08
2021-03-26,305.0,1000.0,1500.0,1100.0,26.41,0.0
2021-03-27,306.0,1000.0,1500.0,1200.0,29.08,0.0
2021-03-28,306.0,1000.0,1750.0,1250.0,29.95,0.0
2021-03-29,307.0,1000.0,2000.0,1300.0,30.19,0.0
2021-03-30,308.0,1000.0,1800.0,1300.0,30.44,0.0
2021-03-31,309.0,800.0,1400.0,1000.0,29.55,0.0
2021-04-01,309.0,867.0,1433.0,1067.0,28.56,0.0
2021-04-02,309.0,933.0,1467.0,1133.0,29.65,0.0
2021-04-03,310.0,1000.0,1500.0,1200.0,29.19,0.0
2021-04-04,311.0,1000.0,1500.0,1100.0,29.08,0.0
2021-04-05,312.0,1000.0,1500.0,1200.0,30.6,0.0
2021-04-06,313.0,1000.0,1500.0,1100.0,31.26,0.0
2021-04-07,314.0,1000.0,1500.0,1200.0,31.32,0.0
2021-04-08,315.0,1000.0,1500.0,1100.0,30.56,0.0
2021-04-09,316.0,1000.0,1500.0,1200.0,30.88,0.0
2021-04-10,316.0,1000.0,1500.0,1150.0,31.51,0.0
2021-04-11,317.0,1000.0,1500.0,1100.0,31.68,0.55
2021-04-12,317.0,1007.0,1508.0,1108.0,31.12,0.18
2021-04-13,317.0,1014.0,1516.0,1116.0,31.69,0.0
2021-04-14,317.0,1021.0,1524.0,1124.0,31.25,0.0
2021-04-15,317.0,1028.0,1533.0,1133.0,31.34,0.0
2021-04-16,317.0,1035.0,1541.0,1141.0,31.78,0.0
2021-04-17,317.0,1042.0,1549.0,1149.0,31.61,0.0
2021-04-18,317.0,1049.0,1557.0,1157.0,31.63,0.0
2021-04-19,317.0,1056.0,1565.0,1165.0,32.9,0.0
2021-04-20,317.0,1063.0,1573.0,1173.0,32.03,0.0
2021-04-21,317.0,1070.0,1581.0,1181.0,30.86,0.0
2021-04-22,317.0,1077.0,1590.0,1190.0,30.47,0.0
2021-04-23,317.0,1084.0,1598.0,1198.0,30.82,0.0
2021-04-24,317.0,1091.0,1606.0,1206.0,31.96,0.0
2021-04-25,317.0,1098.0,1614.0,1214.0,31.29,0.0
2021-04-26,317.0,1105.0,1622.0,1222.0,31.37,0.0
2021-04-27,317.0,1112.0,1630.0,1230.0,32.66,0.0
2021-04-28,317.0,1119.0,1638.0,1238.0,33.91,0.0
2021-04-29,317.0,1126.0,1647.0,1247.0,34.04,0.0
2021-04-30,317.0,1133.0,1655.0,1255.0,34.04,0.0
2021-05-01,317.0,1140.0,1663.0,1263.0,33.49,0.02
2021-05-02,317.0,1147.0,1671.0,1271.0,31.19,2.61
2021-05-03,317.0,1153.0,1679.0,1279.0,32.78,0.28
2021-05-04,317.0,1160.0,1687.0,1287.0,32.79,0.0
2021-05-05,317.0,1167.0,1695.0,1295.0,33.28,0.0
2021-05-06,317.0,1174.0,1703.0,1303.0,34.08,0.0
2021-05-07,317.0,1181.0,1712.0,1312.0,34.46,0.0
2021-05-08,317.0,1188.0,1720.0,1320.0,34.37,0.65
2021-05-09,317.0,1195.0,1728.0,1328.0,34.52,2.81
2021-05-10,317.0,1202.0,1736.0,1336.0,34.37,0.73
2021-05-11,317.0,1209.0,1744.0,1344.0,34.76,1.16
2021-05-12,317.0,1216.0,1752.0,1352.0,33.55,0.03
2021-05-13,317.0,1223.0,1760.0,1360.0,32.68,0.01
2021-05-14,317.0,1230.0,1769.0,1369.0,33.39,0.0
2021-05-15,317.0,1237.0,1777.0,1377.0,33.76,1.68
2021-05-16,317.0,1244.0,1785.0,1385.0,34.21,0.48
2021-05-17,317.0,1251.0,1793.0,1393.0,31.88,6.17
2021-05-18,317.0,1258.0,1801.0,1401.0,31.21,11.48
2021-05-19,317.0,1265.0,1809.0,1409.0,30.04,5.01
2021-05-20,317.0,1272.0,1817.0,1417.0,28.8,0.25
2021-05-21,317.0,1279.0,1826.0,1426.0,31.31,0.0
2021-05-22,317.0,1286.0,1834.0,1434.0,31.92,0.01
2021-05-23,317.0,1293.0,1842.0,1442.0,31.42,0.71
2021-05-24,317.0,1300.0,1850.0,1450.0,31.38,0.03
2021-05-25,317.0,1307.0,1858.0,1458.0,32.63,0.0
2021-05-26,317.0,1314.0,1866.0,1466.0,33.1,0.0
2021-05-27,317.0,1321.0,1874.0,1474.0,34.15,0.0
2021-05-28,317.0,1328.0,1883.0,1483.0,35.03,0.02
2021-05-29,317.0,1335.0,1891.0,1491.0,34.88,0.36
2021-05-30,317.0,1342.0,1899.0,1499.0,33.66,16.13
2021-05-31,317.0,1349.0,1907.0,1507.0,32.41,2.62
2021-06-01,317.0,1356.0,1915.0,1515.0,31.65,5.02
2021-06-02,317.0,1363.0,1923.0,1523.0,31.83,3.66
2021-06-03,317.0,1370.0,1931.0,1531.0,30.9,3.98
2021-06-04,317.0,1377.0,1940.0,1540.0,30.81,0.2
2021-06-05,317.0,1384.0,1948.0,1548.0,29.37,0.58
2021-06-06,317.0,1391.0,1956.0,1556.0,29.64,0.33
2021-06-07,317.0,1398.0,1964.0,1564.0,31.34,2.29
2021-06-08,317.0,1405.0,1972.0,1572.0,30.81,23.6
2021-06-09,317.0,1412.0,1980.0,1580.0,31.16,5.31
2021-06-10,317.0,1419.0,1988.0,1588.0,32.42,14.9
2021-06-11,317.0,1426.0,1997.0,1597.0,30.32,45.56
2021-06-12,317.0,1433.0,2005.0,1605.0,29.1,15.1
2021-06-13,317.0,1440.0,2013.0,1613.0,29.21,5.96
2021-06-14,317.0,1447.0,2021.0,1621.0,29.08,3.16
2021-06-15,317.0,1453.0,2029.0,1629.0,29.73,9.76
2021-06-16,317.0,1460.0,2037.0,1637.0,28.59,13.05
2021-06-17,317.0,1467.0,2045.0,1645.0,28.25,11.23
2021-06-18,317.0,1474.0,2053.0,1653.0,27.82,4.0
2021-06-19,317.0,1481.0,2062.0,1662.0,25.77,7.43
2021-06-20,317.0,1488.0,2070.0,1670.0,27.39,0.03
2021-06-21,317.0,1495.0,2078.0,1678.0,28.07,0.03
2021-06-22,317.0,1502.0,2086.0,1686.0,29.14,1.14
2021-06-23,317.0,1509.0,2094.0,1694.0,29.19,9.35
2021-06-24,317.0,1516.0,2102.0,1702.0,27.29,16.17
2021-06-25,317.0,1523.0,2110.0,1710.0,27.45,10.76
2021-06-26,317.0,1530.0,2119.0,1719.0,28.87,2.57
2021-06-27,317.0,1537.0,2127.0,1727.0,29.7,2.88
2021-06-28,317.0,1544.0,2135.0,1735.0,29.1,1.25
2021-06-29,317.0,1551.0,2143.0,1743.0,29.94,0.01
2021-06-30,317.0,1558.0,2151.0,1751.0,29.5,0.02
2021-07-01,317.0,1565.0,2159.0,1759.0,28.97,0.0
2021-07-02,317.0,1572.0,2167.0,1767.0,29.32,0.0
2021-07-03,317.0,1579.0,2176.0,1776.0,29.31,0.18
2021-07-04,317.0,1586.0,2184.0,1784.0,29.21,0.0
2021-07-05,317.0,1593.0,2192.0,1792.0,28.26,0.0
2021-07-06,318.0,1600.0,2200.0,1800.0,29.96,0.11
2021-07-07,319.0,1200.0,1500.0,1300.0,30.47,0.48
2021-07-08,320.0,1000.0,1500.0,1200.0,28.45,5.41
2021-07-09,321.0,1200.0,1500.0,1300.0,29.43,3.29
2021-07-10,322.0,1000.0,1500.0,1200.0,29.84,4.31
2021-07-11,323.0,1000.0,1500.0,1200.0,28.56,5.01
2021-07-12,324.0,1000.0,2000.0,1400.0,29.77,0.25
2021-07-13,325.0,1000.0,2000.0,1300.0,29.65,0.01
2021-07-14,326.0,1000.0,2000.0,1400.0,29.77,5.79
2021-07-15,327.0,1000.0,2000.0,1400.0,29.91,1.32
2021-07-16,328.0,1000.0,2200.0,1500.0,30.05,0.19
2021-07-17,329.0,1000.0,2200.0,1600.0,28.84,0.03
2021-07-18,330.0,1000.0,2500.0,1500.0,27.87,11.54
2021-07-19,331.0,1600.0,2000.0,1800.0,29.07,8.08
2021-07-20,332.0,1500.0,2200.0,1700.0,26.99,5.84
2021-07-21,333.0,1500.0,2000.0,1800.0,27.64,6.04
